TP,FP,TN,FN,precision,recall,F1,balanced_acc,Rule / Comparison,Ï„ (threshold),n (blocks)
86094,165770,34318,9459,0.3418273353873519,0.9010078176509372,0.4956234150890716,0.5362611756280754,SSI (any-pixel),0.1,295641
86100,166148,33940,9453,0.34133075386127937,0.9010706100279426,0.4951107098599487,0.5353479874337066,SSI (mean-SSI),0.1,295641
81280,66581,133507,14273,0.5497054666206775,0.850627400500246,0.6678334031731946,0.7589344071390918,SSI (SpaceDef only),0.1,295641
85834,156695,43393,9719,0.3539123156406038,0.8982868146473685,0.5077703042457156,0.5575781960166594,SSI (any-pixel),0.2,295641
85861,158221,41867,9692,0.3517711260969674,0.8985693803438929,0.5056074903940996,0.5539061567266623,SSI (mean-SSI),0.2,295641
80744,59669,140419,14809,0.5750464700561914,0.8450179481544274,0.6843697820872499,0.7734020811101192,SSI (SpaceDef only),0.2,295641
85183,143877,56211,10370,0.3718807299397538,0.8914738417422792,0.5248280259878686,0.5862026159652982,SSI (any-pixel),0.3,295641
85259,147153,52935,10294,0.36684422491093405,0.8922692118510146,0.519927431280777,0.5784139030347792,SSI (mean-SSI),0.3,295641
79792,53568,146520,15761,0.5983203359328134,0.8350548910028989,0.6971382140813321,0.7836663443859402,SSI (SpaceDef only),0.3,295641
